"Date","Price","Open","High","Low","Vol.","Change %"
"Jan 10, 2019","3,075.73","3,065.66","3,075.83","3,043.55","31.55M","0.18%"
"Jan 09, 2019","3,070.24","3,062.37","3,089.17","3,060.96","40.60M","0.50%"
"Jan 08, 2019","3,054.94","3,032.07","3,079.11","3,032.07","40.11M","0.70%"
"Jan 07, 2019","3,033.64","3,050.00","3,054.72","3,016.32","33.79M","-0.27%"
"Jan 04, 2019","3,041.85","2,964.15","3,050.66","2,964.15","44.43M","2.95%"
"Jan 03, 2019","2,954.66","2,978.28","2,984.52","2,950.82","36.17M","-1.29%"
"Jan 02, 2019","2,993.18","2,982.80","3,002.52","2,936.76","33.66M","-0.27%"
"Dec 31, 2018","3,001.42","2,991.40","3,003.01","2,990.61","22.05M","0.50%"
"Dec 28, 2018","2,986.53","2,952.05","2,996.17","2,951.51","33.81M","1.67%"
"Dec 27, 2018","2,937.36","2,987.67","2,997.24","2,908.70","47.01M","-1.22%"
"Dec 24, 2018","2,973.78","2,993.45","2,993.45","2,973.22","50.59M","-0.89%"
"Dec 21, 2018","3,000.61","2,996.92","3,003.06","2,957.56","87.44M","0.02%"
"Dec 20, 2018","3,000.06","3,031.32","3,031.32","2,993.40","58.89M","-1.68%"
"Dec 19, 2018","3,051.38","3,042.19","3,063.70","3,042.19","48.10M","0.37%"
"Dec 18, 2018","3,040.13","3,054.01","3,067.54","3,040.13","44.97M","-0.77%"
"Dec 17, 2018","3,063.65","3,088.97","3,092.82","3,053.56","37.71M","-0.94%"
"Dec 14, 2018","3,092.60","3,102.09","3,103.17","3,063.23","35.33M","-0.63%"
"Dec 13, 2018","3,112.17","3,110.57","3,128.10","3,100.11","46.73M","0.14%"
"Dec 12, 2018","3,107.97","3,059.25","3,119.20","3,059.25","48.95M","1.72%"
"Dec 11, 2018","3,055.32","3,028.93","3,083.50","3,028.93","43.65M","1.27%"
"Dec 10, 2018","3,016.99","3,054.67","3,054.67","3,007.53","44.43M","-1.36%"
"Dec 07, 2018","3,058.53","3,057.99","3,097.92","3,057.99","41.13M","0.41%"
"Dec 06, 2018","3,045.94","3,139.85","3,139.85","3,033.95","58.19M","-3.31%"
"Dec 05, 2018","3,150.27","3,181.68","3,181.68","3,146.11","34.60M","-1.22%"
"Dec 04, 2018","3,189.25","3,208.44","3,210.51","3,189.00","36.13M","-0.80%"
"Dec 03, 2018","3,214.99","3,187.33","3,244.98","3,187.33","43.20M","1.32%"
"Nov 30, 2018","3,173.13","3,178.06","3,182.16","3,159.08","43.62M","-0.03%"
"Nov 29, 2018","3,174.16","3,176.31","3,197.90","3,169.85","37.93M","0.19%"
"Nov 28, 2018","3,168.29","3,170.96","3,184.68","3,165.83","37.76M","0.06%"
"Nov 27, 2018","3,166.42","3,173.14","3,186.84","3,151.89","38.19M","-0.20%"
"Nov 26, 2018","3,172.71","3,151.22","3,184.66","3,151.22","46.68M","1.13%"
"Nov 23, 2018","3,137.21","3,127.94","3,145.04","3,114.74","26.60M","0.34%"
"Nov 22, 2018","3,126.67","3,148.80","3,148.80","3,121.59","30.93M","-0.86%"
"Nov 21, 2018","3,153.91","3,124.60","3,156.77","3,124.60","39.77M","1.21%"
"Nov 20, 2018","3,116.07","3,153.19","3,153.19","3,100.77","46.13M","-1.40%"
"Nov 19, 2018","3,160.33","3,184.51","3,206.58","3,157.95","31.03M","-0.64%"
"Nov 16, 2018","3,180.74","3,197.61","3,214.57","3,158.87","48.78M","-0.30%"
"Nov 15, 2018","3,190.31","3,210.04","3,227.74","3,164.85","39.59M","-0.47%"
"Nov 14, 2018","3,205.36","3,213.35","3,239.99","3,179.08","33.90M","-0.60%"
"Nov 13, 2018","3,224.82","3,200.08","3,228.88","3,196.70","35.68M","0.96%"
"Nov 12, 2018","3,194.08","3,237.95","3,248.33","3,192.58","31.96M","-1.10%"
"Nov 09, 2018","3,229.49","3,233.11","3,234.79","3,204.94","39.67M","-0.25%"
"Nov 08, 2018","3,237.60","3,248.70","3,263.72","3,231.80","33.12M","-0.26%"
"Nov 07, 2018","3,246.16","3,212.67","3,251.95","3,212.67","43.72M","1.21%"
"Nov 06, 2018","3,207.42","3,219.08","3,222.59","3,197.14","34.56M","-0.31%"
"Nov 05, 2018","3,217.37","3,215.73","3,230.98","3,210.76","30.72M","0.09%"
"Nov 02, 2018","3,214.41","3,217.78","3,251.67","3,214.39","40.69M","0.32%"
"Nov 01, 2018","3,204.21","3,196.13","3,227.42","3,192.38","38.41M","0.21%"
"Oct 31, 2018","3,197.51","3,160.02","3,210.29","3,160.02","61.63M","1.60%"
"Oct 30, 2018","3,147.13","3,157.31","3,169.75","3,123.92","42.35M","-0.25%"
"Oct 29, 2018","3,154.93","3,139.03","3,182.23","3,138.70","40.85M","0.64%"
